submitted_at,lat,lng,item,price_inr,unit,distance_km,note
2026-05-28T18:40:00+05:30,12.906576,79.094091,egg_table,7.02,per_piece,,local shop
2026-05-28T19:10:00+05:30,12.899763,79.142487,auto_ride,75.0,per_ride,4.9,street quote
2026-06-29T19:10:00+05:30,12.901463,79.142444,auto_ride,89.0,per_ride,5.7,street quote
2026-08-01T19:10:00+05:30,12.969791,79.132647,auto_ride,90.0,per_ride,3.8,street quote
2026-05-25T19:10:00+05:30,12.971253,79.13229,auto_ride,83.0,per_ride,5.6,street quote
2026-06-16T19:10:00+05:30,12.905717,79.091417,auto_ride,42.0,per_ride,2.6,street quote
2026-06-20T19:10:00+05:30,12.902046,79.141024,auto_ride,46.0,per_ride,2.8,street quote
2026-07-07T17:20:00+05:30,12.95,79.33,egg_table,9.71,per_piece,,single-source zone
2026-07-03T19:10:00+05:30,12.934137,79.152718,auto_ride,72.0,per_ride,4.8,street quote
2026-07-06T18:40:00+05:30,12.934089,79.155511,egg_table,7.39,per_piece,,local shop
2026-05-28T19:10:00+05:30,12.935256,79.155722,auto_ride,48.0,per_ride,3.2,street quote
2026-05-01T12:00:00+05:30,,,tomato,31.0,per_kg,,no geotag
2026-06-07T19:10:00+05:30,12.968686,79.132993,auto_ride,80.0,per_ride,2.3,street quote
2026-05-11T18:40:00+05:30,12.901285,79.141518,egg_table,6.46,per_piece,,local shop
2026-07-31T19:10:00+05:30,12.901764,79.143703,auto_ride,29.0,per_ride,1.7,street quote
2026-06-07T18:40:00+05:30,12.902334,79.141039,egg_table,6.65,per_piece,,local shop
2026-08-08T18:40:00+05:30,12.906468,79.093549,egg_table,6.05,per_piece,,local shop
2026-06-07T19:10:00+05:30,12.968625,79.132883,auto_ride,80.0,per_ride,2.0,street quote
2026-07-29T18:40:00+05:30,12.968607,79.13168,egg_table,9.57,per_piece,,local shop
2026-06-23T18:40:00+05:30,12.970495,79.131862,egg_table,9.67,per_piece,,local shop
2026-06-24T19:10:00+05:30,12.901692,79.142352,auto_ride,78.0,per_ride,5.0,street quote
2026-05-03T19:10:00+05:30,12.969205,79.130955,auto_ride,77.0,per_ride,5.2,street quote
2026-06-26T18:40:00+05:30,12.900878,79.142891,egg_table,7.86,per_piece,,local shop
2026-05-19T19:10:00+05:30,12.901148,79.141702,auto_ride,32.0,per_ride,1.9,street quote
2026-05-30T18:40:00+05:30,12.933836,79.156359,egg_table,6.77,per_piece,,local shop
2026-08-02T17:20:00+05:30,12.95,79.33,egg_table,8.39,per_piece,,single-source zone
2026-06-29T17:20:00+05:30,12.95,79.33,egg_table,9.59,per_piece,,single-source zone
2026-06-09T18:40:00+05:30,12.907129,79.091343,egg_table,6.87,per_piece,,local shop
2026-07-19T19:10:00+05:30,12.935322,79.156304,auto_ride,64.0,per_ride,4.2,street quote
2026-06-30T18:40:00+05:30,12.93645,79.155146,egg_table,7.51,per_piece,,local shop
2026-05-23T12:00:00+05:30,,,tomato,31.0,per_kg,,no geotag
2026-07-18T19:10:00+05:30,12.901065,79.142039,auto_ride,83.0,per_ride,5.5,street quote
2026-07-16T19:10:00+05:30,12.933279,79.156411,auto_ride,33.0,per_ride,1.9,street quote
2026-07-28T18:40:00+05:30,12.900475,79.14232,egg_table,7.9,per_piece,,local shop
2026-07-19T19:10:00+05:30,12.934471,79.154858,auto_ride,59.0,per_ride,4.0,street quote
2026-07-10T19:10:00+05:30,12.901988,79.14301,auto_ride,83.0,per_ride,5.5,street quote
2026-07-23T19:10:00+05:30,12.901934,79.142092,auto_ride,90.0,per_ride,5.8,street quote
2026-08-05T19:10:00+05:30,12.901057,79.142,auto_ride,47.0,per_ride,3.1,street quote
2026-05-29T18:40:00+05:30,12.970757,79.133149,egg_table,6.96,per_piece,,local shop
2026-05-28T18:40:00+05:30,12.900835,79.141675,egg_table,7.59,per_piece,,local shop
2026-07-24T17:20:00+05:30,12.95,79.33,egg_table,10.0,per_piece,,single-source zone
2026-06-20T18:40:00+05:30,12.933925,79.155945,egg_table,7.27,per_piece,,local shop
2026-05-19T18:40:00+05:30,12.900399,79.14233,egg_table,6.36,per_piece,,local shop
2026-05-09T19:10:00+05:30,12.901529,79.142043,auto_ride,48.0,per_ride,3.0,street quote
2026-07-31T18:40:00+05:30,12.969702,79.133443,egg_table,9.83,per_piece,,local shop
2026-05-14T19:10:00+05:30,12.906321,79.093975,auto_ride,66.0,per_ride,4.5,street quote
2026-05-06T18:40:00+05:30,12.901968,79.142658,egg_table,6.55,per_piece,,local shop
2026-05-14T18:40:00+05:30,12.906472,79.092422,egg_table,6.79,per_piece,,local shop
2026-05-21T19:10:00+05:30,12.936694,79.156123,auto_ride,72.0,per_ride,4.8,street quote
2026-05-20T18:40:00+05:30,12.905915,79.092737,egg_table,6.67,per_piece,,local shop
2026-07-06T19:10:00+05:30,12.933717,79.156863,auto_ride,65.0,per_ride,4.1,street quote
2026-05-12T19:10:00+05:30,12.9343,79.156726,auto_ride,31.0,per_ride,1.6,street quote
2026-07-12T18:40:00+05:30,12.906019,79.093055,egg_table,7.47,per_piece,,local shop
2026-07-19T12:00:00+05:30,,,tomato,31.0,per_kg,,no geotag
2026-06-05T18:40:00+05:30,12.901914,79.141904,egg_table,6.54,per_piece,,local shop
2026-08-02T17:20:00+05:30,12.9504,79.3305,egg_table,8.45,per_piece,,single-source zone
2026-05-04T18:40:00+05:30,12.901504,79.142311,egg_table,6.41,per_piece,,local shop
2026-05-29T19:10:00+05:30,12.93125,79.156627,auto_ride,41.0,per_ride,2.7,street quote
2026-08-03T18:40:00+05:30,12.933463,79.154866,egg_table,6.8,per_piece,,local shop
2026-07-07T19:10:00+05:30,12.968903,79.1312,auto_ride,90.0,per_ride,2.6,street quote
2026-05-18T18:40:00+05:30,12.899696,79.142496,egg_table,7.33,per_piece,,local shop
2026-07-29T18:40:00+05:30,12.905151,79.093875,egg_table,6.69,per_piece,,local shop
2026-08-09T18:40:00+05:30,12.968951,79.131154,egg_table,9.78,per_piece,,local shop
,12.9165,79.1325,egg_table,8.4,per_piece,,no timestamp
2026-06-24T19:10:00+05:30,12.971226,79.133696,auto_ride,80.0,per_ride,1.5,street quote
2026-06-04T19:10:00+05:30,12.908419,79.093825,auto_ride,65.0,per_ride,4.4,street quote
2026-05-03T18:40:00+05:30,12.970236,79.132498,egg_table,6.63,per_piece,,local shop
2026-05-01T19:10:00+05:30,12.906109,79.094302,auto_ride,82.0,per_ride,5.3,street quote
2026-07-15T19:10:00+05:30,12.968697,79.133059,auto_ride,80.0,per_ride,5.6,street quote
2026-05-29T19:10:00+05:30,12.901835,79.141746,auto_ride,67.0,per_ride,4.2,street quote
2026-07-14T18:40:00+05:30,12.901598,79.143039,egg_table,7.61,per_piece,,local shop
2026-07-30T19:10:00+05:30,12.968784,79.131796,auto_ride,80.0,per_ride,3.0,street quote
2026-06-26T19:10:00+05:30,12.969383,79.132148,auto_ride,80.0,per_ride,3.8,street quote
2026-05-01T18:40:00+05:30,12.89986,79.140694,egg_table,6.51,per_piece,,local shop
2026-05-20T18:40:00+05:30,12.906688,79.092519,egg_table,6.83,per_piece,,local shop
2026-05-08T18:40:00+05:30,12.969214,79.133428,egg_table,7.16,per_piece,,local shop
2026-05-04T18:40:00+05:30,12.971958,79.131174,egg_table,6.0,per_piece,,local shop
2026-05-01T19:10:00+05:30,12.899139,79.140884,auto_ride,30.0,per_ride,1.8,street quote
2026-05-22T19:10:00+05:30,12.933166,79.155085,auto_ride,34.0,per_ride,2.1,street quote
2026-07-28T19:10:00+05:30,12.93452,79.156377,auto_ride,71.0,per_ride,4.7,street quote
2026-08-05T19:10:00+05:30,12.970731,79.1331,auto_ride,80.0,per_ride,3.3,street quote
2026-07-13T19:10:00+05:30,12.905262,79.092031,auto_ride,74.0,per_ride,5.0,street quote
2026-07-03T18:40:00+05:30,12.905391,79.093709,egg_table,7.94,per_piece,,local shop
2026-08-03T17:20:00+05:30,12.95,79.33,egg_table,8.01,per_piece,,single-source zone
2026-06-13T18:40:00+05:30,12.905984,79.092888,egg_table,6.87,per_piece,,local shop
2026-07-23T19:10:00+05:30,12.933983,79.155582,auto_ride,67.0,per_ride,4.2,street quote
2026-07-30T17:20:00+05:30,12.9504,79.3305,egg_table,8.87,per_piece,,single-source zone
2026-06-20T19:10:00+05:30,12.905675,79.093112,auto_ride,51.0,per_ride,3.4,street quote
2026-07-04T17:20:00+05:30,12.95,79.33,egg_table,9.6,per_piece,,single-source zone
2026-08-09T18:40:00+05:30,12.906055,79.09273,egg_table,6.92,per_piece,,local shop
2026-08-01T18:40:00+05:30,12.970383,79.131983,egg_table,9.83,per_piece,,local shop
2026-07-15T19:10:00+05:30,12.901842,79.142127,auto_ride,78.0,per_ride,5.2,street quote
2026-07-25T19:10:00+05:30,12.934977,79.157096,auto_ride,37.0,per_ride,2.3,street quote
2026-06-19T19:10:00+05:30,12.905897,79.092531,auto_ride,87.0,per_ride,5.6,street quote
2026-06-28T17:20:00+05:30,12.9504,79.3305,egg_table,9.65,per_piece,,single-source zone
2026-07-02T19:10:00+05:30,12.971125,79.131201,auto_ride,80.0,per_ride,5.8,street quote
2026-07-05T19:10:00+05:30,12.968877,79.132726,auto_ride,90.0,per_ride,4.2,street quote
2026-05-31T18:40:00+05:30,12.933998,79.155272,egg_table,6.85,per_piece,,local shop
2026-05-07T18:40:00+05:30,12.969797,79.132388,egg_table,6.48,per_piece,,local shop
2026-07-16T18:40:00+05:30,12.934104,79.155963,egg_table,8.12,per_piece,,local shop
2026-06-24T19:10:00+05:30,12.968687,79.132681,auto_ride,90.0,per_ride,4.0,street quote
2026-05-05T18:40:00+05:30,12.899369,79.142887,egg_table,6.09,per_piece,,local shop
2026-06-19T18:40:00+05:30,12.905908,79.093625,egg_table,8.18,per_piece,,local shop
2026-07-10T18:40:00+05:30,12.935613,79.155568,egg_table,7.69,per_piece,,local shop
2026-07-04T18:40:00+05:30,12.933707,79.156538,egg_table,7.78,per_piece,,local shop
2026-07-17T17:20:00+05:30,12.9504,79.3305,egg_table,9.93,per_piece,,single-source zone
2026-08-02T19:10:00+05:30,12.932925,79.155026,auto_ride,65.0,per_ride,4.3,street quote
2026-05-26T18:40:00+05:30,12.933309,79.15665,egg_table,6.24,per_piece,,local shop
2026-06-16T18:40:00+05:30,12.905712,79.092668,egg_table,7.13,per_piece,,local shop
2026-07-21T18:40:00+05:30,12.905973,79.092968,egg_table,8.72,per_piece,,local shop
2026-06-29T19:10:00+05:30,12.90544,79.092092,auto_ride,49.0,per_ride,3.0,street quote
2026-07-15T19:10:00+05:30,12.934559,79.154117,auto_ride,76.0,per_ride,5.0,street quote
2026-07-25T19:10:00+05:30,12.934465,79.155394,auto_ride,90.0,per_ride,5.7,street quote
2026-05-05T19:10:00+05:30,12.905128,79.091685,auto_ride,56.0,per_ride,3.5,street quote
2026-05-31T19:10:00+05:30,12.934835,79.156875,auto_ride,44.0,per_ride,2.8,street quote
2026-07-18T18:40:00+05:30,12.906014,79.092476,egg_table,8.03,per_piece,,local shop
2026-06-27T18:40:00+05:30,12.900111,79.142172,egg_table,7.57,per_piece,,local shop
2026-06-27T18:40:00+05:30,12.969943,79.132327,egg_table,9.75,per_piece,,local shop
,12.9165,79.1325,egg_table,8.4,per_piece,,no timestamp
2026-06-14T19:10:00+05:30,12.905109,79.092098,auto_ride,69.0,per_ride,4.7,street quote
2026-08-05T17:20:00+05:30,12.9504,79.3305,egg_table,7.92,per_piece,,single-source zone
2026-07-06T19:10:00+05:30,12.971471,79.131927,auto_ride,80.0,per_ride,3.2,street quote
2026-05-19T18:40:00+05:30,12.906521,79.094128,egg_table,7.22,per_piece,,local shop
2026-06-26T18:40:00+05:30,12.899596,79.141969,egg_table,8.11,per_piece,,local shop
2026-05-30T18:40:00+05:30,12.904705,79.09279,egg_table,6.95,per_piece,,local shop
2026-05-24T18:40:00+05:30,12.90596,79.093,egg_table,6.19,per_piece,,local shop
2026-06-23T18:40:00+05:30,12.900371,79.142626,egg_table,7.46,per_piece,,local shop
2026-05-12T18:40:00+05:30,12.900435,79.141983,egg_table,6.33,per_piece,,local shop
2026-05-22T18:40:00+05:30,12.900973,79.141413,egg_table,6.31,per_piece,,local shop
2026-05-13T19:10:00+05:30,12.906103,79.093304,auto_ride,54.0,per_ride,3.6,street quote
2026-05-21T18:40:00+05:30,12.905072,79.094131,egg_table,6.02,per_piece,,local shop
2026-07-25T19:10:00+05:30,12.969918,79.13245,auto_ride,80.0,per_ride,2.2,street quote
2026-05-02T19:10:00+05:30,12.901084,79.142176,auto_ride,63.0,per_ride,4.1,street quote
2026-06-07T18:40:00+05:30,12.970542,79.133187,egg_table,9.47,per_piece,,local shop
2026-07-09T19:10:00+05:30,12.905405,79.093906,auto_ride,48.0,per_ride,2.9,street quote
2026-06-25T19:10:00+05:30,12.900619,79.142429,auto_ride,56.0,per_ride,3.5,street quote
2026-07-27T17:20:00+05:30,12.95,79.33,egg_table,9.24,per_piece,,single-source zone
2026-05-24T19:10:00+05:30,12.97047,79.133341,auto_ride,67.0,per_ride,4.3,street quote
2026-06-01T18:40:00+05:30,12.934364,79.156565,egg_table,6.18,per_piece,,local shop
2026-07-29T18:40:00+05:30,12.901257,79.142183,egg_table,6.88,per_piece,,local shop
2026-06-01T18:40:00+05:30,12.969622,79.132847,egg_table,9.69,per_piece,,local shop
2026-07-29T18:40:00+05:30,12.933485,79.156111,egg_table,7.64,per_piece,,local shop
2026-07-07T17:20:00+05:30,12.9504,79.3305,egg_table,9.55,per_piece,,single-source zone
2026-06-15T19:10:00+05:30,12.969951,79.132992,auto_ride,90.0,per_ride,3.2,street quote
2026-07-14T19:10:00+05:30,12.972236,79.1321,auto_ride,70.0,per_ride,4.1,street quote
2026-06-02T18:40:00+05:30,12.934221,79.156709,egg_table,7.03,per_piece,,local shop
2026-07-10T17:20:00+05:30,12.9504,79.3305,egg_table,9.62,per_piece,,single-source zone
2026-07-30T18:40:00+05:30,12.90072,79.141223,egg_table,6.64,per_piece,,local shop
2026-05-02T18:40:00+05:30,12.906163,79.093153,egg_table,7.01,per_piece,,local shop
2026-06-21T18:40:00+05:30,12.934842,79.154867,egg_table,7.57,per_piece,,local shop
2026-08-05T18:40:00+05:30,12.900523,79.140024,egg_table,7.12,per_piece,,local shop
2026-05-27T18:40:00+05:30,12.970195,79.135384,egg_table,7.43,per_piece,,local shop
2026-05-31T12:00:00+05:30,,,tomato,31.0,per_kg,,no geotag
2026-06-26T19:10:00+05:30,12.970827,79.13142,auto_ride,80.0,per_ride,2.6,street quote
2026-07-15T18:40:00+05:30,12.906659,79.093312,egg_table,8.76,per_piece,,local shop
2026-07-23T19:10:00+05:30,12.90259,79.143172,auto_ride,51.0,per_ride,3.2,street quote
2026-06-13T18:40:00+05:30,12.935533,79.156525,egg_table,7.6,per_piece,,local shop
2026-07-17T18:40:00+05:30,12.968529,79.132309,egg_table,9.73,per_piece,,local shop
2026-05-23T18:40:00+05:30,12.970267,79.132891,egg_table,6.71,per_piece,,local shop
2026-05-03T19:10:00+05:30,12.900288,79.143109,auto_ride,44.0,per_ride,2.9,street quote
2026-07-02T18:40:00+05:30,12.935514,79.156104,egg_table,8.48,per_piece,,local shop
2026-07-25T19:10:00+05:30,12.9053,79.09343,auto_ride,52.0,per_ride,3.4,street quote
2026-06-29T18:40:00+05:30,12.935067,79.155455,egg_table,7.55,per_piece,,local shop
2026-05-29T19:10:00+05:30,12.905537,79.09366,auto_ride,85.0,per_ride,5.8,street quote
2026-06-10T18:40:00+05:30,12.969495,79.133154,egg_table,9.43,per_piece,,local shop
2026-07-18T17:20:00+05:30,12.95,79.33,egg_table,10.01,per_piece,,single-source zone
2026-05-11T19:10:00+05:30,12.901136,79.140893,auto_ride,85.0,per_ride,5.7,street quote
2026-07-22T18:40:00+05:30,12.967883,79.132438,egg_table,9.62,per_piece,,local shop
2026-07-22T19:10:00+05:30,12.970524,79.132535,auto_ride,90.0,per_ride,2.9,street quote
2026-08-01T19:10:00+05:30,12.934403,79.157371,auto_ride,63.0,per_ride,4.3,street quote
2026-07-11T18:40:00+05:30,12.933988,79.154883,egg_table,8.37,per_piece,,local shop
2026-06-23T18:40:00+05:30,12.899566,79.142577,egg_table,7.12,per_piece,,local shop
2026-05-19T18:40:00+05:30,12.935681,79.157073,egg_table,7.03,per_piece,,local shop
2026-07-12T18:40:00+05:30,12.935352,79.155071,egg_table,8.13,per_piece,,local shop
2026-06-19T18:40:00+05:30,12.93356,79.156516,egg_table,7.44,per_piece,,local shop
2026-06-09T19:10:00+05:30,12.933509,79.156452,auto_ride,56.0,per_ride,3.7,street quote
2026-07-17T17:20:00+05:30,12.95,79.33,egg_table,10.04,per_piece,,single-source zone
2026-06-14T19:10:00+05:30,12.901458,79.144342,auto_ride,93.0,per_ride,5.9,street quote
2026-07-07T19:10:00+05:30,12.90191,79.14418,auto_ride,80.0,per_ride,5.2,street quote
2026-06-21T19:10:00+05:30,12.935174,79.156012,auto_ride,91.0,per_ride,5.9,street quote
2026-05-15T18:40:00+05:30,12.933945,79.156945,egg_table,6.02,per_piece,,local shop
2026-06-16T18:40:00+05:30,12.968646,79.132053,egg_table,9.5,per_piece,,local shop
2026-06-05T19:10:00+05:30,12.905695,79.09402,auto_ride,51.0,per_ride,3.4,street quote
2026-06-01T19:10:00+05:30,12.905328,79.094535,auto_ride,63.0,per_ride,4.1,street quote
2026-06-11T19:10:00+05:30,12.969694,79.131611,auto_ride,80.0,per_ride,2.9,street quote
2026-08-08T19:10:00+05:30,12.908295,79.093336,auto_ride,66.0,per_ride,4.5,street quote
2026-06-04T19:10:00+05:30,12.968445,79.132078,auto_ride,80.0,per_ride,3.2,street quote
2026-07-27T19:10:00+05:30,12.901944,79.14138,auto_ride,37.0,per_ride,2.2,street quote
2026-08-10T19:10:00+05:30,12.899812,79.143378,auto_ride,50.0,per_ride,3.3,street quote
2026-06-07T18:40:00+05:30,12.971165,79.132829,egg_table,9.49,per_piece,,local shop
2026-05-01T18:40:00+05:30,12.969412,79.132134,egg_table,6.27,per_piece,,local shop
2026-06-18T18:40:00+05:30,12.906288,79.09294,egg_table,8.12,per_piece,,local shop
2026-05-10T19:10:00+05:30,12.935196,79.157264,auto_ride,85.0,per_ride,5.5,street quote
2026-06-30T18:40:00+05:30,12.968914,79.130775,egg_table,9.81,per_piece,,local shop
2026-05-21T18:40:00+05:30,12.900803,79.140804,egg_table,6.35,per_piece,,local shop
2026-07-10T18:40:00+05:30,12.933183,79.155079,egg_table,8.21,per_piece,,local shop
2026-07-16T18:40:00+05:30,12.901174,79.141652,egg_table,8.46,per_piece,,local shop
2026-07-13T19:10:00+05:30,12.968631,79.132726,auto_ride,90.0,per_ride,2.2,street quote
2026-05-04T19:10:00+05:30,12.969197,79.130467,auto_ride,64.0,per_ride,4.2,street quote
2026-05-02T18:40:00+05:30,12.905252,79.093302,egg_table,6.08,per_piece,,local shop
2026-08-04T19:10:00+05:30,12.905888,79.09263,auto_ride,40.0,per_ride,2.4,street quote
2026-07-03T19:10:00+05:30,12.969915,79.133973,auto_ride,70.0,per_ride,2.0,street quote
2026-07-15T18:40:00+05:30,12.933793,79.155409,egg_table,8.49,per_piece,,local shop
2026-05-28T18:40:00+05:30,12.933703,79.156537,egg_table,6.74,per_piece,,local shop
2026-05-26T18:40:00+05:30,12.96914,79.132154,egg_table,6.6,per_piece,,local shop
2026-08-02T19:10:00+05:30,12.968679,79.132059,auto_ride,90.0,per_ride,5.2,street quote
2026-07-31T17:20:00+05:30,12.95,79.33,egg_table,8.94,per_piece,,single-source zone
2026-08-01T18:40:00+05:30,12.905833,79.092032,egg_table,7.39,per_piece,,local shop
2026-07-27T19:10:00+05:30,12.968831,79.133384,auto_ride,90.0,per_ride,5.4,street quote
2026-06-28T19:10:00+05:30,12.934121,79.156269,auto_ride,79.0,per_ride,5.3,street quote
2026-05-15T18:40:00+05:30,12.969802,79.131782,egg_table,6.29,per_piece,,local shop
2026-06-27T18:40:00+05:30,12.93543,79.157149,egg_table,7.32,per_piece,,local shop
2026-05-23T19:10:00+05:30,12.970559,79.131455,auto_ride,72.0,per_ride,4.9,street quote
2026-08-09T17:20:00+05:30,12.95,79.33,egg_table,8.06,per_piece,,single-source zone
2026-05-21T19:10:00+05:30,12.971144,79.131592,auto_ride,50.0,per_ride,3.1,street quote
2026-06-18T18:40:00+05:30,12.906859,79.094053,egg_table,7.89,per_piece,,local shop
2026-07-21T19:10:00+05:30,12.968696,79.13268,auto_ride,80.0,per_ride,1.6,street quote
2026-06-30T18:40:00+05:30,12.901542,79.142219,egg_table,8.57,per_piece,,local shop
2026-05-16T18:40:00+05:30,12.901313,79.14115,egg_table,7.07,per_piece,,local shop
2026-07-23T18:40:00+05:30,12.933908,79.155888,egg_table,7.66,per_piece,,local shop
2026-06-27T12:00:00+05:30,,,tomato,31.0,per_kg,,no geotag
2026-06-09T18:40:00+05:30,12.93348,79.155732,egg_table,6.88,per_piece,,local shop
2026-08-04T18:40:00+05:30,12.906485,79.092746,egg_table,6.81,per_piece,,local shop
2026-05-20T18:40:00+05:30,12.969561,79.132756,egg_table,6.47,per_piece,,local shop
2026-07-20T18:40:00+05:30,12.932293,79.155954,egg_table,7.9,per_piece,,local shop
2026-05-25T19:10:00+05:30,12.934781,79.155714,auto_ride,82.0,per_ride,5.3,street quote
2026-06-11T18:40:00+05:30,12.905819,79.092841,egg_table,7.32,per_piece,,local shop
2026-05-16T19:10:00+05:30,12.904711,79.094752,auto_ride,72.0,per_ride,4.5,street quote
2026-07-30T19:10:00+05:30,12.903753,79.094512,auto_ride,68.0,per_ride,4.4,street quote
2026-05-05T19:10:00+05:30,12.900557,79.142974,auto_ride,76.0,per_ride,4.9,street quote
2026-06-29T18:40:00+05:30,12.968636,79.133271,egg_table,9.79,per_piece,,local shop
2026-07-11T19:10:00+05:30,12.905272,79.092747,auto_ride,32.0,per_ride,2.0,street quote
2026-08-07T19:10:00+05:30,12.900983,79.142576,auto_ride,41.0,per_ride,2.7,street quote
2026-07-13T17:20:00+05:30,12.95,79.33,egg_table,9.88,per_piece,,single-source zone
2026-05-08T19:10:00+05:30,12.904449,79.092248,auto_ride,53.0,per_ride,3.3,street quote
2026-05-17T18:40:00+05:30,12.970358,79.132662,egg_table,6.26,per_piece,,local shop
2026-05-07T19:10:00+05:30,12.906445,79.093217,auto_ride,60.0,per_ride,4.0,street quote
2026-06-15T19:10:00+05:30,12.934272,79.155991,auto_ride,87.0,per_ride,5.9,street quote
2026-08-07T18:40:00+05:30,12.899875,79.142549,egg_table,6.65,per_piece,,local shop
2026-07-04T19:10:00+05:30,12.933987,79.155974,auto_ride,30.0,per_ride,1.8,street quote
2026-08-07T19:10:00+05:30,12.905614,79.091946,auto_ride,45.0,per_ride,3.0,street quote
2026-08-10T18:40:00+05:30,12.935713,79.154448,egg_table,6.05,per_piece,,local shop
2026-05-30T18:40:00+05:30,12.970284,79.132914,egg_table,6.85,per_piece,,local shop
2026-07-14T18:40:00+05:30,12.970382,79.132813,egg_table,9.79,per_piece,,local shop
2026-07-24T19:10:00+05:30,12.935015,79.157177,auto_ride,30.0,per_ride,1.5,street quote
2026-06-06T19:10:00+05:30,12.9052,79.094089,auto_ride,50.0,per_ride,3.3,street quote
2026-06-06T18:40:00+05:30,12.90129,79.14223,egg_table,6.47,per_piece,,local shop
2026-07-01T17:20:00+05:30,12.9504,79.3305,egg_table,9.53,per_piece,,single-source zone
2026-06-09T19:10:00+05:30,12.967341,79.130824,auto_ride,80.0,per_ride,5.0,street quote
2026-07-24T18:40:00+05:30,12.90661,79.090905,egg_table,8.1,per_piece,,local shop
2026-06-17T19:10:00+05:30,12.9063,79.092811,auto_ride,82.0,per_ride,5.5,street quote
2026-05-19T19:10:00+05:30,12.901775,79.14228,auto_ride,32.0,per_ride,1.9,street quote
2026-07-30T19:10:00+05:30,12.905988,79.093721,auto_ride,30.0,per_ride,1.7,street quote
2026-05-31T19:10:00+05:30,12.899992,79.14087,auto_ride,58.0,per_ride,3.7,street quote
2026-08-01T18:40:00+05:30,12.933728,79.155893,egg_table,6.23,per_piece,,local shop
2026-07-11T19:10:00+05:30,12.905655,79.094459,auto_ride,53.0,per_ride,3.6,street quote
2026-07-16T19:10:00+05:30,12.97015,79.131892,auto_ride,80.0,per_ride,5.7,street quote
2026-06-16T19:10:00+05:30,12.968773,79.131724,auto_ride,80.0,per_ride,1.9,street quote
2026-07-04T19:10:00+05:30,12.904221,79.093685,auto_ride,77.0,per_ride,5.3,street quote
2026-07-11T19:10:00+05:30,12.900395,79.141577,auto_ride,69.0,per_ride,4.4,street quote
2026-06-24T19:10:00+05:30,12.90547,79.093005,auto_ride,62.0,per_ride,4.0,street quote
2026-07-28T18:40:00+05:30,12.968904,79.134551,egg_table,9.72,per_piece,,local shop
2026-06-12T19:10:00+05:30,12.970649,79.133334,auto_ride,80.0,per_ride,4.3,street quote
2026-07-12T19:10:00+05:30,12.934063,79.155734,auto_ride,31.0,per_ride,1.8,street quote
2026-07-23T18:40:00+05:30,12.900724,79.142174,egg_table,8.39,per_piece,,local shop
2026-05-30T19:10:00+05:30,12.899393,79.140159,auto_ride,30.0,per_ride,1.7,street quote
2026-07-29T17:20:00+05:30,12.9504,79.3305,egg_table,8.95,per_piece,,single-source zone
2026-05-17T19:10:00+05:30,12.901408,79.141665,auto_ride,60.0,per_ride,3.8,street quote
2026-05-10T19:10:00+05:30,12.901098,79.141708,auto_ride,57.0,per_ride,3.5,street quote
2026-08-10T19:10:00+05:30,12.899864,79.142002,auto_ride,46.0,per_ride,2.8,street quote
2026-07-17T18:40:00+05:30,12.901362,79.140522,egg_table,7.98,per_piece,,local shop
2026-08-02T19:10:00+05:30,12.900394,79.142596,auto_ride,43.0,per_ride,2.6,street quote
2026-05-03T18:40:00+05:30,12.905884,79.092481,egg_table,6.08,per_piece,,local shop
2026-05-06T19:10:00+05:30,12.933128,79.15482,auto_ride,72.0,per_ride,4.6,street quote
2026-07-10T18:40:00+05:30,12.969937,79.131879,egg_table,9.78,per_piece,,local shop
2026-05-05T18:40:00+05:30,12.904507,79.093312,egg_table,6.71,per_piece,,local shop
2026-05-20T19:10:00+05:30,12.970093,79.130761,auto_ride,46.0,per_ride,2.9,street quote
2026-08-02T18:40:00+05:30,12.933477,79.156688,egg_table,6.6,per_piece,,local shop
2026-06-30T19:10:00+05:30,12.934015,79.157097,auto_ride,54.0,per_ride,3.6,street quote
2026-06-20T19:10:00+05:30,12.970572,79.131434,auto_ride,80.0,per_ride,2.4,street quote
2026-08-09T18:40:00+05:30,12.904801,79.092205,egg_table,6.34,per_piece,,local shop
2026-06-29T18:40:00+05:30,12.932348,79.154938,egg_table,8.12,per_piece,,local shop
2026-05-12T19:10:00+05:30,12.905737,79.093844,auto_ride,29.0,per_ride,1.8,street quote
2026-06-29T18:40:00+05:30,12.899376,79.142286,egg_table,7.9,per_piece,,local shop
2026-08-04T18:40:00+05:30,12.899312,79.139213,egg_table,6.97,per_piece,,local shop
2026-08-08T19:10:00+05:30,12.902189,79.142791,auto_ride,77.0,per_ride,5.0,street quote
2026-07-05T18:40:00+05:30,12.9326,79.154627,egg_table,7.33,per_piece,,local shop
2026-07-10T19:10:00+05:30,12.901019,79.141834,auto_ride,64.0,per_ride,4.1,street quote
2026-05-04T19:10:00+05:30,12.906784,79.092237,auto_ride,79.0,per_ride,5.0,street quote
2026-07-12T19:10:00+05:30,12.934714,79.156532,auto_ride,36.0,per_ride,2.1,street quote
2026-06-17T19:10:00+05:30,12.933656,79.156267,auto_ride,66.0,per_ride,4.1,street quote
2026-07-12T18:40:00+05:30,12.970598,79.130966,egg_table,9.78,per_piece,,local shop
2026-05-19T18:40:00+05:30,12.906803,79.092881,egg_table,6.17,per_piece,,local shop
