Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Arrivals (Tonnes),Price Date
1195,Vellore,vellore_market,Onion,Local,FAQ,1999,2574,2259,187.7,16 Dec 2025
1196,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1962,2456,2212,171.07,16 Dec 2025
1197,Vellore,vellore_arakkonam,Onion,Local,FAQ,2098,2654,2395,254.34,16 Feb 2025
1198,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2203,2705,2431,210.07,16 Feb 2025
1199,Vellore,vellore_market,Onion,Local,FAQ,2757,3373,3093,155.7,16 Feb 2025
1200,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2733,3459,3056,111.4,16 Feb 2025
1201,Vellore,vellore_arakkonam,Onion,Local,FAQ,2589,3317,2935,199.7,16 Feb 2026
1202,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2620,3282,2918,137.82,16 Feb 2026
1203,Vellore,vellore_market,Onion,Local,FAQ,2266,2874,2501,228.43,16 Feb 2026
1204,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2085,2469,2301,163.53,16 Feb 2026
1205,Vellore,vellore_arakkonam,Onion,Local,FAQ,2185,2753,2418,243.62,16 Jan 2025
1206,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2225,2684,2450,174.25,16 Jan 2025
1207,Vellore,vellore_market,Onion,Local,FAQ,2099,2516,2298,264.92,16 Jan 2025
1208,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2465,2882,2692,135.89,16 Jan 2025
1209,Vellore,vellore_arakkonam,Onion,Local,FAQ,2519,2995,2759,199.84,16 Jan 2026
1210,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1789,2170,1996,277.99,16 Jan 2026
1211,Vellore,vellore_market,Onion,Local,FAQ,2114,2744,2403,204.46,16 Jan 2026
1212,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1795,2247,2057,250.41,16 Jan 2026
1213,Vellore,vellore_arakkonam,Onion,Local,FAQ,1754,2278,1989,137.12,16 Jul 2025
1214,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1656,2106,1923,114.52,16 Jul 2025
1215,Vellore,vellore_market,Onion,Local,FAQ,2119,2652,2376,69.69,16 Jul 2025
1216,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1782,2196,1971,75.85,16 Jul 2025
1217,Vellore,vellore_arakkonam,Onion,Local,FAQ,1902,2219,2052,113.23,16 Jul 2026
1218,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1695,2168,1930,85.99,16 Jul 2026
1219,Vellore,vellore_market,Onion,Local,FAQ,2029,2509,2236,85.57,16 Jul 2026
1220,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2052,2460,2262,71.74,16 Jul 2026
1221,Vellore,vellore_arakkonam,Onion,Local,FAQ,2000,2511,2221,149.41,16 Jun 2025
1222,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1816,2274,2110,107.41,16 Jun 2025
1223,Vellore,vellore_market,Onion,Local,FAQ,1647,2103,1836,173.93,16 Jun 2025
1224,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2134,2567,2370,88.42,16 Jun 2025
1225,Vellore,vellore_arakkonam,Onion,Local,FAQ,1966,2609,2286,108.01,16 Jun 2026
1226,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2022,2488,2252,85.62,16 Jun 2026
1227,Vellore,vellore_market,Onion,Local,FAQ,2375,3024,2696,74.53,16 Jun 2026
1228,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2229,2721,2436,73.84,16 Jun 2026
1229,Vellore,vellore_arakkonam,Onion,Local,FAQ,2214,2645,2451,263.93,16 Mar 2025
1230,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2736,3415,3139,122.13,16 Mar 2025
1231,Vellore,vellore_market,Onion,Local,FAQ,1957,2441,2181,327.09,16 Mar 2025
1232,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2757,3488,3046,120.26,16 Mar 2025
1233,Vellore,vellore_arakkonam,Onion,Local,FAQ,2641,3148,2903,171.02,16 Mar 2026
1234,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2051,2628,2363,222.24,16 Mar 2026
1235,Vellore,vellore_market,Onion,Local,FAQ,2467,3136,2807,185.85,16 Mar 2026
1236,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2081,2726,2419,191.06,16 Mar 2026
1237,Vellore,vellore_arakkonam,Onion,Local,FAQ,2039,2520,2268,162.57,16 May 2025
1238,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1914,2343,2119,164.71,16 May 2025
1239,Vellore,vellore_market,Onion,Local,FAQ,2412,2837,2641,102.87,16 May 2025
1240,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2350,2729,2541,98.09,16 May 2025
1241,Vellore,vellore_arakkonam,Onion,Local,FAQ,2425,2956,2622,153.4,16 May 2026
1242,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2135,2602,2301,128.51,16 May 2026
1243,Vellore,vellore_market,Onion,Local,FAQ,2282,2903,2574,130.32,16 May 2026
1244,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1599,1976,1759,178.34,16 May 2026
1245,Vellore,vellore_arakkonam,Onion,Local,FAQ,1977,2503,2176,189.18,16 Nov 2025
1246,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2092,2582,2355,133.22,16 Nov 2025
1247,Vellore,vellore_market,Onion,Local,FAQ,2005,2499,2219,148.12,16 Nov 2025
1248,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1967,2342,2132,120.36,16 Nov 2025
1249,Vellore,vellore_arakkonam,Onion,Local,FAQ,1665,2176,1934,173.36,16 Oct 2025
1250,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1662,1986,1828,162.85,16 Oct 2025
1251,Vellore,vellore_market,Onion,Local,FAQ,1614,1971,1769,194.15,16 Oct 2025
1252,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1497,1943,1720,127.16,16 Oct 2025
1253,Vellore,vellore_arakkonam,Onion,Local,FAQ,1828,2255,2003,93.88,16 Sep 2025
1254,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1534,1917,1707,115.07,16 Sep 2025
1255,Vellore,vellore_market,Onion,Local,FAQ,1613,1990,1775,129.23,16 Sep 2025
1256,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1668,1951,1810,107.74,16 Sep 2025
1257,Vellore,vellore_arakkonam,Onion,Local,FAQ,2328,2963,2657,164.7,17 Apr 2025
1258,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2416,2846,2640,145.65,17 Apr 2025
1259,Vellore,vellore_market,Onion,Local,FAQ,2333,2733,2548,170.27,17 Apr 2025
1260,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2688,3448,3067,85.56,17 Apr 2025
1261,Vellore,vellore_arakkonam,Onion,Local,FAQ,2374,2864,2619,195.04,17 Apr 2026
1262,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2322,2807,2575,129.68,17 Apr 2026
1263,Vellore,vellore_market,Onion,Local,FAQ,1805,2307,2089,269.76,17 Apr 2026
1264,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1725,2060,1896,241.11,17 Apr 2026
1265,Vellore,vellore_arakkonam,Onion,Local,FAQ,2264,2812,2522,67.85,17 Aug 2025
1266,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1551,2019,1777,100.83,17 Aug 2025
1267,Vellore,vellore_market,Onion,Local,FAQ,2076,2424,2265,69.64,17 Aug 2025
1268,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1563,1983,1778,79.57,17 Aug 2025
1269,Vellore,vellore_arakkonam,Onion,Local,FAQ,2380,2802,2577,185.22,17 Dec 2025
1270,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1761,2127,1954,203.85,17 Dec 2025
1271,Vellore,vellore_market,Onion,Local,FAQ,1781,2214,2052,222.34,17 Dec 2025
1272,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1971,2533,2218,160.94,17 Dec 2025
1273,Vellore,vellore_arakkonam,Onion,Local,FAQ,2412,2928,2644,217.04,17 Feb 2025
1274,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2563,3381,2970,136.24,17 Feb 2025
1275,Vellore,vellore_market,Onion,Local,FAQ,2112,2762,2454,252.03,17 Feb 2025
1276,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2181,2774,2459,184.41,17 Feb 2025
1277,Vellore,vellore_arakkonam,Onion,Local,FAQ,2274,2755,2453,285.34,17 Feb 2026
1278,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2572,3216,2903,130.07,17 Feb 2026
1279,Vellore,vellore_market,Onion,Local,FAQ,1964,2332,2164,289.9,17 Feb 2026
1280,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2669,3327,2906,105.62,17 Feb 2026
1281,Vellore,vellore_arakkonam,Onion,Local,FAQ,2571,3149,2804,166.78,17 Jan 2025
1282,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2518,3160,2847,131.75,17 Jan 2025
1283,Vellore,vellore_market,Onion,Local,FAQ,2161,2563,2384,275.71,17 Jan 2025
1284,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2076,2576,2396,184.28,17 Jan 2025
1285,Vellore,vellore_arakkonam,Onion,Local,FAQ,2272,2886,2582,260.54,17 Jan 2026
1286,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2552,3121,2820,125.03,17 Jan 2026
1287,Vellore,vellore_market,Onion,Local,FAQ,2234,2767,2454,191.46,17 Jan 2026
1288,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2532,3278,2939,106.68,17 Jan 2026
1289,Vellore,vellore_arakkonam,Onion,Local,FAQ,1952,2346,2190,109.78,17 Jul 2025
1290,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1954,2295,2144,84.89,17 Jul 2025
1291,Vellore,vellore_market,Onion,Local,FAQ,1723,2081,1886,108.41,17 Jul 2025
1292,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1791,2100,1960,75.34,17 Jul 2025
1293,Vellore,vellore_arakkonam,Onion,Local,FAQ,1668,2173,1931,133.11,17 Jul 2026
1294,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1689,2093,1920,89.6,17 Jul 2026
1295,Vellore,vellore_market,Onion,Local,FAQ,1602,1946,1756,158.86,17 Jul 2026
1296,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1847,2265,2076,97.47,17 Jul 2026
1297,Vellore,vellore_arakkonam,Onion,Local,FAQ,1916,2470,2186,144.42,17 Jun 2025
1298,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1771,2094,1938,109.83,17 Jun 2025
1299,Vellore,vellore_market,Onion,Local,FAQ,1767,2258,2003,131.0,17 Jun 2025
1300,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2129,2637,2304,88.56,17 Jun 2025
1301,Vellore,vellore_arakkonam,Onion,Local,FAQ,2631,3290,2903,70.25,17 Jun 2026
1302,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1677,1964,1816,142.87,17 Jun 2026
1303,Vellore,vellore_market,Onion,Local,FAQ,1735,2211,1975,145.35,17 Jun 2026
1304,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1793,2100,1953,105.45,17 Jun 2026
1305,Vellore,vellore_arakkonam,Onion,Local,FAQ,2673,3113,2886,199.23,17 Mar 2025
1306,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2349,3012,2658,190.04,17 Mar 2025
1307,Vellore,vellore_market,Onion,Local,FAQ,2158,2634,2458,237.81,17 Mar 2025
1308,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1904,2393,2197,226.36,17 Mar 2025
1309,Vellore,vellore_arakkonam,Onion,Local,FAQ,2708,3406,2968,156.19,17 Mar 2026
1310,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2397,2927,2626,185.27,17 Mar 2026
1311,Vellore,vellore_market,Onion,Local,FAQ,2738,3306,3083,139.54,17 Mar 2026
1312,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2139,2647,2377,195.77,17 Mar 2026
1313,Vellore,vellore_arakkonam,Onion,Local,FAQ,2056,2515,2347,145.26,17 May 2025
1314,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2364,2957,2644,95.23,17 May 2025
1315,Vellore,vellore_market,Onion,Local,FAQ,2038,2434,2252,154.58,17 May 2025
1316,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2067,2449,2228,140.72,17 May 2025
1317,Vellore,vellore_arakkonam,Onion,Local,FAQ,2422,3039,2669,148.71,17 May 2026
1318,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2065,2591,2359,126.54,17 May 2026
1319,Vellore,vellore_market,Onion,Local,FAQ,1822,2187,1991,232.82,17 May 2026
1320,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1761,2231,1972,127.3,17 May 2026
1321,Vellore,vellore_arakkonam,Onion,Local,FAQ,1931,2369,2166,185.01,17 Nov 2025
1322,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2221,2732,2490,127.17,17 Nov 2025
1323,Vellore,vellore_market,Onion,Local,FAQ,1691,2163,1941,197.39,17 Nov 2025
1324,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1884,2334,2082,127.55,17 Nov 2025
1325,Vellore,vellore_arakkonam,Onion,Local,FAQ,1599,2018,1815,194.49,17 Oct 2025
1326,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1672,1973,1820,155.09,17 Oct 2025
1327,Vellore,vellore_market,Onion,Local,FAQ,1932,2460,2178,111.66,17 Oct 2025
1328,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1623,2097,1830,109.01,17 Oct 2025
1329,Vellore,vellore_arakkonam,Onion,Local,FAQ,1641,2050,1833,120.05,17 Sep 2025
1330,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1513,1992,1746,132.42,17 Sep 2025
1331,Vellore,vellore_market,Onion,Local,FAQ,1611,1953,1802,132.24,17 Sep 2025
1332,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1731,2218,1981,84.01,17 Sep 2025
1333,Vellore,vellore_arakkonam,Onion,Local,FAQ,2107,2698,2422,195.61,18 Apr 2025
1334,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2732,3525,3087,106.79,18 Apr 2025
1335,Vellore,vellore_market,Onion,Local,FAQ,2604,3110,2836,134.35,18 Apr 2025
1336,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2382,3009,2679,122.4,18 Apr 2025
1337,Vellore,vellore_arakkonam,Onion,Local,FAQ,2426,3069,2748,181.98,18 Apr 2026
1338,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2062,2597,2286,168.93,18 Apr 2026
1339,Vellore,vellore_market,Onion,Local,FAQ,2203,2699,2383,201.11,18 Apr 2026
1340,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2602,3019,2800,113.47,18 Apr 2026
1341,Vellore,vellore_arakkonam,Onion,Local,FAQ,1765,2084,1942,111.77,18 Aug 2025
1342,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1502,1959,1725,115.93,18 Aug 2025
1343,Vellore,vellore_market,Onion,Local,FAQ,1587,2024,1837,110.5,18 Aug 2025
1344,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1522,1805,1671,96.85,18 Aug 2025
1345,Vellore,vellore_arakkonam,Onion,Local,FAQ,1944,2316,2111,318.33,18 Dec 2025
1346,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1904,2470,2154,160.68,18 Dec 2025
1347,Vellore,vellore_market,Onion,Local,FAQ,2321,2933,2645,144.85,18 Dec 2025
1348,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2153,2620,2386,122.86,18 Dec 2025
1349,Vellore,vellore_arakkonam,Onion,Local,FAQ,2507,3111,2759,202.95,18 Feb 2025
1350,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2339,2851,2629,175.55,18 Feb 2025
1351,Vellore,vellore_market,Onion,Local,FAQ,2904,3543,3223,131.41,18 Feb 2025
1352,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2265,2887,2590,165.37,18 Feb 2025
1353,Vellore,vellore_arakkonam,Onion,Local,FAQ,2404,3044,2687,221.73,18 Feb 2026
1354,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2351,2848,2631,174.52,18 Feb 2026
1355,Vellore,vellore_market,Onion,Local,FAQ,2187,2704,2468,189.49,18 Feb 2026
1356,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2329,2930,2616,145.61,18 Feb 2026
1357,Vellore,vellore_arakkonam,Onion,Local,FAQ,2439,2985,2780,186.28,18 Jan 2025
1358,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2108,2638,2379,202.03,18 Jan 2025
1359,Vellore,vellore_market,Onion,Local,FAQ,2114,2709,2420,243.87,18 Jan 2025
1360,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2047,2558,2305,189.86,18 Jan 2025
1361,Vellore,vellore_arakkonam,Onion,Local,FAQ,2317,2919,2581,236.2,18 Jan 2026
1362,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2398,2880,2649,151.49,18 Jan 2026
1363,Vellore,vellore_market,Onion,Local,FAQ,2208,2634,2441,181.2,18 Jan 2026
1364,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2256,2766,2446,146.01,18 Jan 2026
1365,Vellore,vellore_arakkonam,Onion,Local,FAQ,1854,2399,2130,125.06,18 Jul 2025
1366,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1917,2377,2185,86.83,18 Jul 2025
1367,Vellore,vellore_market,Onion,Local,FAQ,1825,2294,2045,92.26,18 Jul 2025
1368,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1705,2122,1947,78.63,18 Jul 2025
1369,Vellore,vellore_arakkonam,Onion,Local,FAQ,1935,2392,2232,85.55,18 Jul 2026
1370,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1814,2158,1982,86.27,18 Jul 2026
1371,Vellore,vellore_market,Onion,Local,FAQ,1809,2185,2008,106.21,18 Jul 2026
1372,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2019,2611,2345,65.8,18 Jul 2026
1373,Vellore,vellore_arakkonam,Onion,Local,FAQ,2188,2768,2421,109.32,18 Jun 2025
1374,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1937,2465,2211,87.84,18 Jun 2025
1375,Vellore,vellore_market,Onion,Local,FAQ,1952,2428,2149,107.24,18 Jun 2025
1376,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1875,2170,2016,103.41,18 Jun 2025
1377,Vellore,vellore_arakkonam,Onion,Local,FAQ,2084,2566,2260,127.06,18 Jun 2026
1378,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1597,2089,1855,134.88,18 Jun 2026
1379,Vellore,vellore_market,Onion,Local,FAQ,1823,2222,2060,137.74,18 Jun 2026
1380,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1985,2529,2268,80.31,18 Jun 2026
1381,Vellore,vellore_arakkonam,Onion,Local,FAQ,2331,2956,2681,232.93,18 Mar 2025
1382,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2774,3453,3134,132.99,18 Mar 2025
1383,Vellore,vellore_market,Onion,Local,FAQ,2496,3161,2775,176.75,18 Mar 2025
1384,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2115,2609,2289,190.12,18 Mar 2025
1385,Vellore,vellore_arakkonam,Onion,Local,FAQ,2482,2941,2732,193.75,18 Mar 2026
1386,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2668,3391,3060,130.29,18 Mar 2026
1387,Vellore,vellore_market,Onion,Local,FAQ,2749,3364,3129,146.79,18 Mar 2026
1388,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,3004,3606,3341,76.94,18 Mar 2026
1389,Vellore,vellore_arakkonam,Onion,Local,FAQ,2046,2397,2223,163.19,18 May 2025
1390,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2320,2959,2676,101.52,18 May 2025
1391,Vellore,vellore_market,Onion,Local,FAQ,2184,2642,2409,133.76,18 May 2025
1392,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2373,2762,2568,86.72,18 May 2025
1393,Vellore,vellore_arakkonam,Onion,Local,FAQ,2143,2553,2359,181.49,18 May 2026
1394,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2553,3100,2805,89.33,18 May 2026
1395,Vellore,vellore_market,Onion,Local,FAQ,2259,2682,2470,116.61,18 May 2026
1396,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1928,2366,2158,100.23,18 May 2026
1397,Vellore,vellore_arakkonam,Onion,Local,FAQ,1856,2264,2051,202.45,18 Nov 2025
1398,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2208,2732,2387,140.04,18 Nov 2025
1399,Vellore,vellore_market,Onion,Local,FAQ,2053,2530,2238,150.72,18 Nov 2025
1400,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1830,2305,2027,137.46,18 Nov 2025
1401,Vellore,vellore_arakkonam,Onion,Local,FAQ,1649,2047,1847,202.83,18 Oct 2025
1402,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1817,2249,2072,111.4,18 Oct 2025
1403,Vellore,vellore_market,Onion,Local,FAQ,1871,2306,2014,150.08,18 Oct 2025
1404,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1915,2307,2123,80.59,18 Oct 2025
1405,Vellore,vellore_arakkonam,Onion,Local,FAQ,1565,1951,1801,130.33,18 Sep 2025
1406,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2301,2717,2485,57.15,18 Sep 2025
1407,Vellore,vellore_market,Onion,Local,FAQ,1632,2006,1857,111.78,18 Sep 2025
1408,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1495,1858,1724,105.58,18 Sep 2025
1409,Vellore,vellore_arakkonam,Onion,Local,FAQ,2434,2867,2619,162.14,19 Apr 2025
1410,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2543,3262,2910,114.33,19 Apr 2025
1411,Vellore,vellore_market,Onion,Local,FAQ,1990,2470,2226,242.12,19 Apr 2025
1412,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2822,3453,3045,82.97,19 Apr 2025
1413,Vellore,vellore_arakkonam,Onion,Local,FAQ,2238,2640,2460,224.45,19 Apr 2026
1414,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2549,3310,2953,86.58,19 Apr 2026
1415,Vellore,vellore_market,Onion,Local,FAQ,2355,2877,2615,165.6,19 Apr 2026
1416,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2029,2625,2301,179.41,19 Apr 2026
1417,Vellore,vellore_arakkonam,Onion,Local,FAQ,1691,2014,1868,143.85,19 Aug 2025
1418,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1637,2009,1845,97.18,19 Aug 2025
1419,Vellore,vellore_market,Onion,Local,FAQ,1608,1989,1841,104.57,19 Aug 2025
1420,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1369,1699,1572,108.68,19 Aug 2025
1421,Vellore,vellore_arakkonam,Onion,Local,FAQ,2495,3063,2700,203.44,19 Dec 2025
1422,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1925,2392,2105,168.82,19 Dec 2025
1423,Vellore,vellore_market,Onion,Local,FAQ,1956,2538,2230,230.96,19 Dec 2025
1424,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2087,2497,2310,135.7,19 Dec 2025
1425,Vellore,vellore_arakkonam,Onion,Local,FAQ,2173,2774,2472,279.49,19 Feb 2025
1426,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2386,2951,2693,163.3,19 Feb 2025
1427,Vellore,vellore_market,Onion,Local,FAQ,2205,2717,2469,246.31,19 Feb 2025
1428,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2529,3083,2757,131.7,19 Feb 2025
1429,Vellore,vellore_arakkonam,Onion,Local,FAQ,2167,2696,2456,259.21,19 Feb 2026
1430,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2743,3297,2971,128.47,19 Feb 2026
1431,Vellore,vellore_market,Onion,Local,FAQ,2242,2842,2548,185.0,19 Feb 2026
1432,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2293,2941,2596,154.53,19 Feb 2026
1433,Vellore,vellore_arakkonam,Onion,Local,FAQ,2974,3545,3205,160.56,19 Jan 2025
1434,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2592,3283,2918,122.19,19 Jan 2025
1435,Vellore,vellore_market,Onion,Local,FAQ,2302,2676,2482,241.98,19 Jan 2025
1436,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1913,2391,2185,219.86,19 Jan 2025
1437,Vellore,vellore_arakkonam,Onion,Local,FAQ,2312,2894,2545,228.48,19 Jan 2026
1438,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2340,2900,2635,162.58,19 Jan 2026
1439,Vellore,vellore_market,Onion,Local,FAQ,2411,2830,2615,171.58,19 Jan 2026
1440,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2474,2963,2694,128.36,19 Jan 2026
1441,Vellore,vellore_arakkonam,Onion,Local,FAQ,2241,2768,2415,91.33,19 Jul 2025
1442,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2119,2539,2279,82.41,19 Jul 2025
1443,Vellore,vellore_market,Onion,Local,FAQ,1915,2400,2098,101.2,19 Jul 2025
1444,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1745,2252,1965,79.1,19 Jul 2025
1445,Vellore,vellore_arakkonam,Onion,Local,FAQ,1883,2337,2110,101.36,19 Jul 2026
1446,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1769,2235,2053,80.32,19 Jul 2026
1447,Vellore,vellore_market,Onion,Local,FAQ,1895,2439,2144,91.2,19 Jul 2026
1448,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2279,2671,2455,57.15,19 Jul 2026
1449,Vellore,vellore_arakkonam,Onion,Local,FAQ,1798,2219,2029,154.63,19 Jun 2025
1450,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2094,2534,2258,91.04,19 Jun 2025
1451,Vellore,vellore_market,Onion,Local,FAQ,2030,2394,2208,99.84,19 Jun 2025
1452,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2062,2555,2285,73.42,19 Jun 2025
1453,Vellore,vellore_arakkonam,Onion,Local,FAQ,2087,2602,2373,117.11,19 Jun 2026
1454,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1746,2179,2028,109.14,19 Jun 2026
1455,Vellore,vellore_market,Onion,Local,FAQ,1858,2377,2139,132.83,19 Jun 2026
1456,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1947,2416,2137,89.14,19 Jun 2026
1457,Vellore,vellore_arakkonam,Onion,Local,FAQ,2283,2959,2652,233.03,19 Mar 2025
1458,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2406,3068,2669,183.13,19 Mar 2025
1459,Vellore,vellore_market,Onion,Local,FAQ,2492,3127,2851,170.47,19 Mar 2025
1460,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2540,3127,2779,128.45,19 Mar 2025
1461,Vellore,vellore_arakkonam,Onion,Local,FAQ,2011,2525,2290,265.9,19 Mar 2026
1462,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2212,2710,2411,218.36,19 Mar 2026
1463,Vellore,vellore_market,Onion,Local,FAQ,2705,3198,2917,177.49,19 Mar 2026
